1983.304	0.000e0
1983.324	8.000e0
1983.343	1.900e1
1983.362	0.000e0
1985.425	0.000e0
1985.444	1.700e1
1985.464	0.000e0
1986.846	0.000e0
1986.865	1.500e1
1986.885	2.000e0
1986.904	0.000e0
1989.241	0.000e0
1989.261	1.900e1
1989.280	0.000e0
1989.300	0.000e0
1989.319	9.000e0
1989.339	1.500e1
1989.358	0.000e0
1993.880	0.000e0
1993.900	1.000e1
1993.919	2.100e1
1993.939	0.000e0
1996.417	0.000e0
1996.436	9.000e0
1996.456	9.000e0
1996.475	0.000e0
1997.470	0.000e0
1997.490	1.800e1
1997.510	4.000e0
1997.529	0.000e0
1997.978	0.000e0
1997.998	2.900e1
1998.017	0.000e0
2001.044	0.000e0
2001.064	2.100e1
2001.083	0.000e0
2002.236	0.000e0
2002.256	8.000e0
2002.276	1.900e1
2002.295	0.000e0
2002.686	0.000e0
2002.705	2.000e0
2002.725	2.200e1
2002.745	0.000e0
2002.764	0.000e0
2002.784	2.000e0
2002.803	1.900e1
2002.823	0.000e0
2003.605	0.000e0
2003.624	1.100e1
2003.644	1.100e1
2003.663	0.000e0
2004.133	0.000e0
2004.152	2.400e1
2004.172	3.000e0
2004.191	0.000e0
2004.680	0.000e0
2004.700	2.400e1
2004.719	2.000e0
2004.739	0.000e0
2004.758	0.000e0
2004.778	1.400e1
2004.797	2.100e1
2004.817	0.000e0
2007.615	0.000e0
2007.634	2.200e1
2007.654	6.000e0
2007.673	0.000e0
2007.849	0.000e0
2007.869	1.600e1
2007.889	8.000e0
2007.908	0.000e0
2008.378	0.000e0
2008.397	5.700e1
2008.417	0.000e0
2009.239	0.000e0
2009.259	5.800e1
2009.278	3.000e0
2009.298	0.000e0
2010.943	0.000e0
2010.963	2.000e0
2010.982	2.400e1
2011.002	0.000e0
2011.844	0.000e0
2011.864	4.000e0
2011.883	4.700e1
2011.903	0.000e0
2012.314	0.000e0
2012.334	2.000e0
2012.353	1.900e1
2012.373	0.000e0
2012.647	0.000e0
2012.667	2.100e1
2012.687	1.500e1
2012.706	0.000e0
2013.098	0.000e0
2013.118	8.000e0
